ProductName,ProductSubcategory,StateProvinceCode,ProductCategory,Sales_Type,ResellerName,SalesOrderNumber,OrderFrequency,StoreAge,City,CountryRegionCode,Region,CustomerKey,ResellerKey,ProductKey,OrderDate,ShipDate,UnitPrice,OrderQuantity,YearOpened,Profit,NumberEmployees,AnnualSales,AnnualRevenue,TotalProductCost,SalesAmount,DiscountAmount
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,465,2018-11-17,2018-09-25,14.69,4,1989,22.1388,10,800000,80000,36.6372,58.78,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,465,2019-02-19,2018-12-29,14.69,6,1989,33.2082,10,800000,80000,54.9558,88.16,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,465,2019-08-19,2019-06-26,14.69,2,1989,11.0694,10,800000,80000,18.3186,29.39,0
"Full-Finger Gloves, S",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO47006,S,old,Berkshire,GB,EU,376,376,468,2017-11-18,2017-09-26,22.79,1,1989,7.1231,10,800000,80000,15.6709,22.79,0
"Full-Finger Gloves, S",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO50236,S,old,Berkshire,GB,EU,376,376,468,2018-08-18,2018-06-25,22.79,1,1989,7.1231,10,800000,80000,15.6709,22.79,0
"Full-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO47006,S,old,Berkshire,GB,EU,376,376,469,2017-11-18,2017-09-26,22.03,12,1989,71.0714,10,800000,80000,188.0508,259.12,5.2882
"Full-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO48031,S,old,Berkshire,GB,EU,376,376,469,2018-02-19,2017-12-29,20.89,21,1989,87.7564,10,800000,80000,329.0889,416.85,21.9392
"Full-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO49061,S,old,Berkshire,GB,EU,376,376,469,2018-05-23,2018-03-31,22.79,3,1989,21.3693,10,800000,80000,47.0127,68.38,0
"Full-Finger Gloves, L",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO47006,S,old,Berkshire,GB,EU,376,376,470,2017-11-18,2017-09-26,20.89,16,1989,66.862,10,800000,80000,250.7344,317.6,16.7156
"Full-Finger Gloves, L",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO49061,S,old,Berkshire,GB,EU,376,376,470,2018-05-23,2018-03-31,20.89,20,1989,83.5775,10,800000,80000,313.418,397,20.8945
"Full-Finger Gloves, L",Gloves,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO50236,S,old,Berkshire,GB,EU,376,376,470,2018-08-18,2018-06-25,22.03,13,1989,76.994,10,800000,80000,203.7217,280.72,5.7289
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,471,2018-11-17,2018-09-25,36.83,12,1989,148.1328,10,800000,80000,284.988,433.12,8.8392
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,471,2019-02-19,2018-12-29,38.1,6,1989,86.106,10,800000,80000,142.494,228.6,0
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,471,2019-05-23,2019-03-31,38.1,5,1989,71.755,10,800000,80000,118.745,190.5,0
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,471,2019-08-19,2019-06-26,38.1,7,1989,100.457,10,800000,80000,166.243,266.7,0
"Classic Vest, M",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,472,2018-11-17,2018-09-25,38.1,4,1989,57.404,10,800000,80000,94.996,152.4,0
"Classic Vest, M",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,472,2019-02-19,2018-12-29,38.1,7,1989,100.457,10,800000,80000,166.243,266.7,0
"Classic Vest, M",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,472,2019-05-23,2019-03-31,38.1,4,1989,57.404,10,800000,80000,94.996,152.4,0
"Classic Vest, M",Vests,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,472,2019-08-19,2019-06-26,38.1,7,1989,100.457,10,800000,80000,166.243,266.7,0
"Women's Mountain Shorts, S",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,474,2018-11-17,2018-09-25,41.99,9,1989,142.3593,10,800000,80000,235.5867,377.95,0
"Women's Mountain Shorts, S",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,474,2019-02-19,2018-12-29,35,25,1989,132.98,10,800000,80000,654.4075,787.39,87.4875
"Women's Mountain Shorts, S",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,474,2019-08-19,2019-06-26,40.59,14,1989,190.4842,10,800000,80000,366.4682,556.95,11.3664
"Women's Mountain Shorts, M",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,475,2018-11-17,2018-09-25,41.99,5,1989,79.0885,10,800000,80000,130.8815,209.97,0
"Women's Mountain Shorts, M",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,475,2019-02-19,2018-12-29,41.99,1,1989,15.8177,10,800000,80000,26.1763,41.99,0
"Women's Mountain Shorts, M",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,475,2019-05-23,2019-03-31,41.99,1,1989,15.8177,10,800000,80000,26.1763,41.99,0
"Women's Mountain Shorts, L",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,476,2019-05-23,2019-03-31,41.99,4,1989,63.2708,10,800000,80000,104.7052,167.98,0
"Women's Mountain Shorts, L",Shorts,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,476,2019-08-19,2019-06-26,41.99,7,1989,110.7239,10,800000,80000,183.2341,293.96,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,477,2018-11-17,2018-09-25,2.99,2,1989,2.2554,10,800000,80000,3.7326,5.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,477,2019-02-19,2018-12-29,2.99,4,1989,4.5108,10,800000,80000,7.4652,11.98,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,477,2019-05-23,2019-03-31,2.99,2,1989,2.2554,10,800000,80000,3.7326,5.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,477,2019-08-19,2019-06-26,2.99,4,1989,4.5108,10,800000,80000,7.4652,11.98,0
Patch Kit/8 Patches,Tires and Tubes,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,480,2018-11-17,2018-09-25,1.37,1,1989,0.5175,10,800000,80000,0.8565,1.37,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,483,2018-11-17,2018-09-25,72,8,1989,216.96,10,800000,80000,359.04,576,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,483,2019-02-19,2018-12-29,72,4,1989,108.48,10,800000,80000,179.52,288,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,483,2019-05-23,2019-03-31,72,2,1989,54.24,10,800000,80000,89.76,144,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,483,2019-08-19,2019-06-26,72,10,1989,271.2,10,800000,80000,448.8,720,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,484,2018-11-17,2018-09-25,4.77,2,1989,3.5934,10,800000,80000,5.9466,9.54,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,484,2019-02-19,2018-12-29,4.77,2,1989,3.5934,10,800000,80000,5.9466,9.54,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,484,2019-05-23,2019-03-31,4.77,3,1989,5.3901,10,800000,80000,8.9199,14.31,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,484,2019-08-19,2019-06-26,4.77,6,1989,10.7802,10,800000,80000,17.8398,28.62,0
Hydration Pack - 70 oz.,Hydration Packs,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,487,2018-11-17,2018-09-25,32.99,4,1989,49.7108,10,800000,80000,82.2652,131.98,0
Hydration Pack - 70 oz.,Hydration Packs,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,487,2019-02-19,2018-12-29,32.99,7,1989,86.9939,10,800000,80000,143.9641,230.96,0
Hydration Pack - 70 oz.,Hydration Packs,ENG,Accessories,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,487,2019-08-19,2019-06-26,32.99,3,1989,37.2831,10,800000,80000,61.6989,98.98,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,488,2018-11-17,2018-09-25,32.39,4,1989,-36.7132,10,800000,80000,166.2892,129.58,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,488,2019-02-19,2018-12-29,32.39,1,1989,-9.1783,10,800000,80000,41.5723,32.39,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,488,2019-08-19,2019-06-26,32.39,6,1989,-55.0698,10,800000,80000,249.4338,194.36,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,490,2018-11-17,2018-09-25,32.39,2,1989,-18.3566,10,800000,80000,83.1446,64.79,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,490,2019-02-19,2018-12-29,32.39,4,1989,-36.7132,10,800000,80000,166.2892,129.58,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,490,2019-05-23,2019-03-31,32.39,4,1989,-36.7132,10,800000,80000,166.2892,129.58,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,490,2019-08-19,2019-06-26,32.39,5,1989,-45.8915,10,800000,80000,207.8615,161.97,0
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,491,2018-11-17,2018-09-25,31.31,12,1989,-130.6126,10,800000,80000,498.8676,368.26,7.5154
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,491,2019-02-19,2018-12-29,32.39,5,1989,-45.8915,10,800000,80000,207.8615,161.97,0
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,491,2019-05-23,2019-03-31,32.39,7,1989,-64.2481,10,800000,80000,291.0061,226.76,0
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,491,2019-08-19,2019-06-26,32.39,8,1989,-73.4264,10,800000,80000,332.5784,259.15,0
"ML Mountain Frame-W - Silver, 40",Mountain Frames,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,511,2018-11-17,2018-09-25,218.45,6,1989,114.4698,10,800000,80000,1196.2542,1310.72,0
LL Mountain Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,515,2018-11-17,2018-09-25,16.27,3,1989,12.6921,10,800000,80000,36.1239,48.82,0
LL Mountain Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,515,2019-02-19,2018-12-29,16.27,1,1989,4.2307,10,800000,80000,12.0413,16.27,0
LL Mountain Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,515,2019-08-19,2019-06-26,16.27,2,1989,8.4614,10,800000,80000,24.0826,32.54,0
ML Mountain Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,516,2018-11-17,2018-09-25,23.48,2,1989,12.2116,10,800000,80000,34.7564,46.97,0
HL Mountain Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,517,2019-02-19,2018-12-29,31.58,1,1989,8.2118,10,800000,80000,23.3722,31.58,0
LL Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,542,2018-11-17,2018-09-25,24.29,2,1989,12.6328,10,800000,80000,35.9552,48.59,0
LL Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO57080,S,old,Berkshire,GB,EU,376,376,542,2019-02-19,2018-12-29,24.29,4,1989,25.2656,10,800000,80000,71.9104,97.18,0
LL Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,542,2019-08-19,2019-06-26,24.29,2,1989,12.6328,10,800000,80000,35.9552,48.59,0
ML Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,543,2018-11-17,2018-09-25,37.25,2,1989,19.372,10,800000,80000,55.136,74.51,0
ML Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,543,2019-08-19,2019-06-26,37.25,3,1989,29.058,10,800000,80000,82.704,111.76,0
HL Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,544,2018-11-17,2018-09-25,48.59,1,1989,12.6344,10,800000,80000,35.9596,48.59,0
HL Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,544,2019-05-23,2019-03-31,48.59,2,1989,25.2688,10,800000,80000,71.9192,97.19,0
HL Mountain Pedal,Pedals,ENG,Components,Reseller Sales,Commerce Bicycle Specialists,SO69456,S,old,Berkshire,GB,EU,376,376,544,2019-08-19,2019-06-26,48.59,1,1989,12.6344,10,800000,80000,35.9596,48.59,0
"Mountain-400-W Silver, 42",Mountain Bikes,ENG,Bikes,Reseller Sales,Commerce Bicycle Specialists,SO63170,S,old,Berkshire,GB,EU,376,376,589,2019-05-23,2019-03-31,461.69,4,1989,167.6624,10,800000,80000,1679.1136,1846.78,0
"Mountain-500 Black, 52",Mountain Bikes,ENG,Bikes,Reseller Sales,Commerce Bicycle Specialists,SO51763,S,old,Berkshire,GB,EU,376,376,600,2018-11-17,2018-09-25,323.99,1,1989,29.4143,10,800000,80000,294.5797,323.99,0
"Road-250 Black, 44",Road Bikes,75,Bikes,Reseller Sales,Pretty Bikes and Toys,SO51729,S,old,Paris,FR,EU,391,391,374,2018-11-17,2018-09-25,1466.01,2,1988,-177.8758,5,300000,30000,3109.8958,2932.02,0
"Road-250 Black, 52",Road Bikes,75,Bikes,Reseller Sales,Pretty Bikes and Toys,SO57055,S,old,Paris,FR,EU,391,391,378,2019-02-19,2018-12-29,1466.01,4,1988,-355.7516,5,300000,30000,6219.7916,5864.04,0
HL Road Handlebars,Handlebars,75,Components,Reseller Sales,Pretty Bikes and Toys,SO51729,S,old,Paris,FR,EU,391,391,408,2018-11-17,2018-09-25,72.16,1,1988,18.7621,5,300000,30000,53.3999,72.16,0
"Racing Socks, M",Socks,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO51729,S,old,Paris,FR,EU,391,391,481,2018-11-17,2018-09-25,5.39,10,1988,20.317,5,300000,30000,33.623,53.94,0
"Racing Socks, M",Socks,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO57055,S,old,Paris,FR,EU,391,391,481,2019-02-19,2018-12-29,5.39,8,1988,16.2536,5,300000,30000,26.8984,43.15,0
"Racing Socks, M",Socks,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO63210,S,old,Paris,FR,EU,391,391,481,2019-05-23,2019-03-31,5.39,4,1988,8.1268,5,300000,30000,13.4492,21.58,0
"Racing Socks, M",Socks,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO69429,S,old,Paris,FR,EU,391,391,481,2019-08-19,2019-06-26,5.39,8,1988,16.2536,5,300000,30000,26.8984,43.15,0
"Racing Socks, L",Socks,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO51729,S,old,Paris,FR,EU,391,391,482,2018-11-17,2018-09-25,5.39,7,1988,14.2219,5,300000,30000,23.5361,37.76,0
"Racing Socks, L",Socks,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO63210,S,old,Paris,FR,EU,391,391,482,2019-05-23,2019-03-31,5.39,4,1988,8.1268,5,300000,30000,13.4492,21.58,0
"Racing Socks, L",Socks,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO69429,S,old,Paris,FR,EU,391,391,482,2019-08-19,2019-06-26,5.39,5,1988,10.1585,5,300000,30000,16.8115,26.97,0
Bike Wash - Dissolver,Cleaners,75,Accessories,Reseller Sales,Pretty Bikes and Toys,SO57055,S,old,Paris,FR,EU,391,391,484,2019-02-19,2018-12-29,4.77,1,1988,1.7967,5,300000,30000,2.9733,4.77,0
"Short-Sleeve Classic Jersey, XL",Jerseys,75,Clothing,Reseller Sales,Pretty Bikes and Toys,SO69429,S,old,Paris,FR,EU,391,391,491,2019-08-19,2019-06-26,32.39,1,1988,-9.1783,5,300000,30000,41.5723,32.39,0
LL Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO51729,S,old,Paris,FR,EU,391,391,545,2018-11-17,2018-09-25,24.29,3,1988,18.9492,5,300000,30000,53.9328,72.88,0
LL Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO57055,S,old,Paris,FR,EU,391,391,545,2019-02-19,2018-12-29,24.29,3,1988,18.9492,5,300000,30000,53.9328,72.88,0
LL Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO63210,S,old,Paris,FR,EU,391,391,545,2019-05-23,2019-03-31,24.29,1,1988,6.3164,5,300000,30000,17.9776,24.29,0
LL Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO69429,S,old,Paris,FR,EU,391,391,545,2019-08-19,2019-06-26,24.29,2,1988,12.6328,5,300000,30000,35.9552,48.59,0
ML Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO51729,S,old,Paris,FR,EU,391,391,546,2018-11-17,2018-09-25,37.25,3,1988,29.058,5,300000,30000,82.704,111.76,0
ML Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO57055,S,old,Paris,FR,EU,391,391,546,2019-02-19,2018-12-29,37.25,1,1988,9.686,5,300000,30000,27.568,37.25,0
ML Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO69429,S,old,Paris,FR,EU,391,391,546,2019-08-19,2019-06-26,37.25,2,1988,19.372,5,300000,30000,55.136,74.51,0
HL Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO51729,S,old,Paris,FR,EU,391,391,547,2018-11-17,2018-09-25,48.59,1,1988,12.6344,5,300000,30000,35.9596,48.59,0
HL Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO57055,S,old,Paris,FR,EU,391,391,547,2019-02-19,2018-12-29,48.59,1,1988,12.6344,5,300000,30000,35.9596,48.59,0
HL Road Pedal,Pedals,75,Components,Reseller Sales,Pretty Bikes and Toys,SO69429,S,old,Paris,FR,EU,391,391,547,2019-08-19,2019-06-26,48.59,2,1988,25.2688,5,300000,30000,71.9192,97.19,0
"Road-750 Black, 58",Road Bikes,75,Bikes,Reseller Sales,Pretty Bikes and Toys,SO57055,S,old,Paris,FR,EU,391,391,584,2019-02-19,2018-12-29,323.99,2,1988,-39.3112,5,300000,30000,687.2992,647.99,0
"Sport-100 Helmet, Blue",Helmets,HH,Accessories,Reseller Sales,Primary Cycle Shop,SO67204,A,veryold,Hamburg,DE,EU,392,392,222,2019-07-18,2019-05-28,20.99,2,1981,15.8154,41,1500000,150000,26.1726,41.99,0
"Long-Sleeve Logo Jersey, M",Jerseys,HH,Clothing,Reseller Sales,Primary Cycle Shop,SO51172,A,veryold,Hamburg,DE,EU,392,392,231,2018-10-18,2018-08-25,29.99,1,1981,-8.4983,41,1500000,150000,38.4923,29.99,0
"Long-Sleeve Logo Jersey, XL",Jerseys,HH,Clothing,Reseller Sales,Primary Cycle Shop,SO51172,A,veryold,Hamburg,DE,EU,392,392,237,2018-10-18,2018-08-25,29.99,1,1981,-8.4983,41,1500000,150000,38.4923,29.99,0
"Road-550-W Yellow, 48",Road Bikes,HH,Bikes,Reseller Sales,Primary Cycle Shop,SO55312,A,veryold,Hamburg,DE,EU,392,392,390,2019-01-20,2018-11-27,672.29,1,1981,-40.7858,41,1500000,150000,713.0798,672.29,0
"Short-Sleeve Classic Jersey, L",Jerseys,HH,Clothing,Reseller Sales,Primary Cycle Shop,SO55312,A,veryold,Hamburg,DE,EU,392,392,490,2019-01-20,2018-11-27,32.39,1,1981,-9.1783,41,1500000,150000,41.5723,32.39,0
"Short-Sleeve Classic Jersey, XL",Jerseys,HH,Clothing,Reseller Sales,Primary Cycle Shop,SO61242,A,veryold,Hamburg,DE,EU,392,392,491,2019-04-21,2019-02-28,32.39,1,1981,-9.1783,41,1500000,150000,41.5723,32.39,0
ML Road Pedal,Pedals,HH,Components,Reseller Sales,Primary Cycle Shop,SO67328,A,veryold,Hamburg,DE,EU,392,392,546,2019-07-19,2019-05-28,37.25,2,1981,19.372,41,1500000,150000,55.136,74.51,0
AWC Logo Cap,Caps,SL,Clothing,Reseller Sales,Pedaling Components,SO51835,A,old,Kiel,DE,EU,410,410,225,2018-11-17,2018-09-25,5.39,2,1992,-3.0566,35,1500000,150000,13.8446,10.79,0
"Long-Sleeve Logo Jersey, L",Jerseys,SL,Clothing,Reseller Sales,Pedaling Components,SO51835,A,old,Kiel,DE,EU,410,410,234,2018-11-17,2018-09-25,29.99,5,1992,-42.4915,35,1500000,150000,192.4615,149.97,0
"Classic Vest, S",Vests,SL,Clothing,Reseller Sales,Pedaling Components,SO51835,A,old,Kiel,DE,EU,410,410,471,2018-11-17,2018-09-25,38.1,6,1992,86.106,35,1500000,150000,142.494,228.6,0
"Classic Vest, S",Vests,SL,Clothing,Reseller Sales,Pedaling Components,SO57133,A,old,Kiel,DE,EU,410,410,471,2019-02-19,2018-12-29,38.1,4,1992,57.404,35,1500000,150000,94.996,152.4,0
"Classic Vest, S",Vests,SL,Clothing,Reseller Sales,Pedaling Components,SO69504,A,old,Kiel,DE,EU,410,410,471,2019-08-19,2019-06-26,38.1,5,1992,71.755,35,1500000,150000,118.745,190.5,0
Water Bottle - 30 oz.,Bottles and Cages,SL,Accessories,Reseller Sales,Pedaling Components,SO51835,A,old,Kiel,DE,EU,410,410,477,2018-11-17,2018-09-25,2.99,3,1992,3.3831,35,1500000,150000,5.5989,8.98,0
Hitch Rack - 4-Bike,Bike Racks,SL,Accessories,Reseller Sales,Pedaling Components,SO51835,A,old,Kiel,DE,EU,410,410,483,2018-11-17,2018-09-25,72,4,1992,108.48,35,1500000,150000,179.52,288,0
Bike Wash - Dissolver,Cleaners,SL,Accessories,Reseller Sales,Pedaling Components,SO51835,A,old,Kiel,DE,EU,410,410,484,2018-11-17,2018-09-25,4.77,4,1992,7.1868,35,1500000,150000,11.8932,19.08,0
